Game_ID,Game_Spec_ID,Genre,Prev_Price,Cur_Price
14437,23437,Strategy,42.8,2.5
14438,23438,Action,46.71,13.65
14439,23439,Simulation,63.98,26.33
14440,23440,Adventure,59.76,7.77
14441,23441,Adventure,40.79,31.94
14442,23442,Misc,62.36,25.91
14443,23443,Misc,45.15,16.62
14444,23444,Sports,66.31,34.15
14445,23445,Adventure,54.57,22.06
14446,23446,Shooter,47.2,29.78
14447,23447,Simulation,49.32,10.4
14448,23448,Racing,48.84,34.09
14449,23449,Simulation,33.26,7.81
14450,23450,Adventure,65.61,19.41
14451,23451,Role-Playing,52.95,24.93
14452,23452,Strategy,44.79,2.86
14453,23453,Fighting,56.6,31.33
14454,23454,Shooter,37.09,27.32
14455,23455,Sports,31.38,15.89
14456,23456,Sports,66.64,26.08
14457,23457,Action,33.82,15.47
14458,23458,Adventure,40.31,26.79
14459,23459,Misc,57.08,23.05
14460,23460,Puzzle,49.39,23.41
14461,23461,Fighting,61.77,25.34
14462,23462,Strategy,61.04,37.98
14463,23463,Strategy,50.63,21.09
14464,23464,Shooter,31.9,20.51
14465,23465,Role-Playing,65.76,35.35
14466,23466,Puzzle,56.29,14.32
14467,23467,Sports,32.26,23.69
14468,23468,Sports,40.9,19.96
14469,23469,Strategy,42.14,26.68
14470,23470,Sports,48.33,11.02
14471,23471,Sports,69.53,7.57
14472,23472,Action,63.84,21.73
14473,23473,Shooter,63.08,18.94
14474,23474,Racing,63.57,32.55
14475,23475,Adventure,31.43,27.86
14476,23476,Sports,46.35,14.1
14477,23477,Action,48.74,12.07
14478,23478,Action,69.71,3.87
14479,23479,Shooter,67.47,29.34
14480,23480,Sports,46.97,35.52
14481,23481,Adventure,45.49,30.2
14482,23482,Role-Playing,47.56,19.36
14483,23483,Strategy,68.76,22.83
14484,23484,Racing,48.8,21.16
14485,23485,Action,66.17,37.23
14486,23486,Sports,35.55,8.03
14487,23487,Role-Playing,62.49,17.14
14488,23488,Racing,42.81,15.54
14489,23489,Shooter,68.01,1.35
14490,23490,Action,50.08,20.31
14491,23491,Sports,48.25,1.19
14492,23492,Action,37.28,26.83
14493,23493,Action,44.28,29.91
14494,23494,Racing,30.4,22.43
14495,23495,Sports,52.61,24.43
14496,23496,Misc,64.27,7.58
14497,23497,Strategy,39.37,23.42
14498,23498,Racing,34.2,6.08
14499,23499,Strategy,38.03,7.29
14500,23500,Racing,43.79,19.34
14501,23501,Platform,44.52,23.51
14502,23502,Platform,47.4,10.21
14503,23503,Fighting,41.65,11.39
14504,23504,Action,48.23,12.55
14505,23505,Action,40.15,29.02
14506,23506,Platform,37.84,1.46
14507,23507,Role-Playing,48.12,3.79
14508,23508,Puzzle,56.78,32.18
14509,23509,Strategy,53.18,22.71
14510,23510,Action,58.38,18.58
14511,23511,Sports,56.24,10.22
14512,23512,Action,67.34,24.96
14513,23513,Sports,48.38,27.15
14514,23514,Shooter,32.01,27.19
14515,23515,Misc,54.91,36.73
14516,23516,Racing,43.4,24.5
14517,23517,Role-Playing,48.55,8.26
14518,23518,Action,64.68,38.42
14519,23519,Sports,55.54,37.59
14520,23520,Adventure,62.55,5.26
14521,23521,Puzzle,54.22,22.7
14522,23522,Fighting,49.74,10.61
14523,23523,Adventure,54.56,32.98
14524,23524,Shooter,51.9,39.38
14525,23525,Racing,42.94,1.68
14526,23526,Misc,69.72,38.92
14527,23527,Adventure,56.33,11.04
14528,23528,Role-Playing,40.49,11.46
14529,23529,Action,53.04,29.6
14530,23530,Adventure,48.44,2.02
14531,23531,Strategy,42.62,16.27
14532,23532,Sports,42.71,10.46
14533,23533,Simulation,49.7,34.79
14534,23534,Role-Playing,44.41,30.21
14535,23535,Action,46.37,1.83
14536,23536,Misc,54.4,7.81
14537,23537,Adventure,56.1,20.91
14538,23538,Strategy,43.36,12.97
14539,23539,Sports,46.44,4.62
14540,23540,Fighting,59.11,5.97
14541,23541,Misc,44.29,16.33
14542,23542,Platform,30.87,2.61
14543,23543,Role-Playing,64.77,5.34
14544,23544,Strategy,56.88,10.72
14545,23545,Fighting,52.2,17.11
14546,23546,Fighting,57.98,28.12
14547,23547,Misc,59.24,33.23
14548,23548,Role-Playing,66.9,23.62
14549,23549,Adventure,69.84,1.4
14550,23550,Adventure,54.64,16.49
14551,23551,Adventure,40.23,7.65
14552,23552,Sports,65.0,29.76
14553,23553,Strategy,56.01,14.78
14554,23554,Action,44.84,26.9
14555,23555,Puzzle,44.35,20.59
14556,23556,Action,43.69,33.18
14557,23557,Shooter,61.28,7.9
14558,23558,Strategy,40.84,10.47
14559,23559,Puzzle,62.98,17.55
14560,23560,Misc,59.17,19.43
14561,23561,Simulation,43.16,7.45
14562,23562,Misc,34.7,14.55
14563,23563,Adventure,49.02,33.99
14564,23564,Adventure,54.67,29.93
14565,23565,Action,60.62,21.56
14566,23566,Fighting,40.77,6.81
14567,23567,Action,43.87,38.92
14568,23568,Fighting,55.04,37.23
14569,23569,Sports,51.59,24.74
14570,23570,Shooter,69.74,23.2
14571,23571,Role-Playing,55.46,16.66
14572,23572,Adventure,64.53,4.65
14573,23573,Adventure,40.2,13.86
14574,23574,Fighting,37.45,7.83
14575,23575,Action,35.78,29.65
14576,23576,Adventure,40.9,12.97
14577,23577,Puzzle,40.74,9.56
14578,23578,Racing,41.34,17.3
14579,23579,Adventure,56.53,2.58
14580,23580,Racing,66.13,27.59
14581,23581,Action,56.6,37.83
14582,23582,Sports,56.55,7.9
14583,23583,Strategy,44.97,23.71
14584,23584,Action,47.54,14.59
14585,23585,Fighting,63.96,26.57
14586,23586,Action,45.85,8.25
14587,23587,Sports,35.86,9.1
14588,23588,Shooter,48.27,17.92
14589,23589,Action,40.22,6.2
14590,23590,Role-Playing,61.6,25.98
14591,23591,Action,52.77,22.31
14592,23592,Simulation,60.0,12.9
14593,23593,Racing,62.21,39.92
14594,23594,Adventure,54.76,16.2
14595,23595,Simulation,50.53,11.04
14596,23596,Misc,49.38,7.45
14597,23597,Action,43.22,10.48
14598,23598,Simulation,65.87,39.85
14599,23599,Misc,49.56,23.06
14600,23600,Adventure,45.87,17.14
14601,23601,Fighting,59.29,21.1
14602,23602,Misc,41.28,28.21
14603,23603,Misc,44.5,38.99
14604,23604,Adventure,45.22,32.26
14605,23605,Sports,45.34,28.1
14606,23606,Sports,47.09,23.36
14607,23607,Strategy,65.63,6.7
14608,23608,Action,48.18,37.84
14609,23609,Sports,43.37,27.39
14610,23610,Sports,61.56,32.39
14611,23611,Strategy,65.08,7.68
14612,23612,Role-Playing,31.44,23.43
14613,23613,Role-Playing,53.35,6.88
14614,23614,Adventure,46.34,20.89
14615,23615,Simulation,44.07,4.81
14616,23616,Puzzle,67.58,29.19
14617,23617,Adventure,47.26,24.79
14618,23618,Strategy,42.43,8.94
14619,23619,Action,49.32,21.28
14620,23620,Puzzle,43.47,12.27
14621,23621,Simulation,48.1,16.23
14622,23622,Role-Playing,40.74,1.62
14623,23623,Role-Playing,65.17,6.4
14624,23624,Racing,34.61,17.84
14625,23625,Puzzle,34.82,8.15
14626,23626,Puzzle,60.34,31.34
14627,23627,Misc,68.07,5.11
14628,23628,Strategy,60.98,27.3
14629,23629,Action,52.14,27.34
14630,23630,Misc,68.7,28.85
14631,23631,Action,45.96,4.79
14632,23632,Action,64.85,1.05
14633,23633,Fighting,69.81,38.02
14634,23634,Misc,66.35,17.5
14635,23635,Sports,57.04,22.9
14636,23636,Action,47.79,31.9
14637,23637,Action,50.89,29.56
14638,23638,Racing,47.63,11.93
14639,23639,Sports,42.29,24.0
14640,23640,Adventure,53.64,15.25
14641,23641,Racing,65.88,13.43
14642,23642,Shooter,30.9,12.02
14643,23643,Misc,68.7,3.13
14644,23644,Action,52.88,16.71
14645,23645,Action,59.63,27.63
14646,23646,Racing,32.74,2.58
14647,23647,Misc,68.9,3.27
14648,23648,Misc,43.63,29.67
14649,23649,Misc,37.07,4.74
14650,23650,Racing,38.78,18.35
14651,23651,Racing,48.97,22.04
14652,23652,Puzzle,49.76,17.97
14653,23653,Strategy,58.24,13.63
14654,23654,Platform,35.61,3.0
14655,23655,Adventure,42.47,4.08
14656,23656,Action,64.45,7.07
14657,23657,Adventure,43.9,23.05
14658,23658,Shooter,42.7,22.06
14659,23659,Action,50.67,23.48
14660,23660,Sports,49.54,26.78
14661,23661,Puzzle,49.25,26.8
14662,23662,Action,48.05,7.22
14663,23663,Action,48.37,12.69
14664,23664,Strategy,45.85,19.64
14665,23665,Shooter,41.48,25.17
14666,23666,Misc,45.79,6.5
14667,23667,Sports,49.66,24.8
14668,23668,Action,43.76,4.19
14669,23669,Adventure,67.58,1.26
14670,23670,Simulation,41.18,3.61
14671,23671,Action,31.55,14.58
14672,23672,Fighting,32.04,3.75
14673,23673,Misc,43.13,13.91
14674,23674,Strategy,60.88,38.75
14675,23675,Action,41.56,20.06
14676,23676,Action,40.29,10.68
14677,23677,Misc,31.6,17.14
14678,23678,Action,61.57,18.94
14679,23679,Action,41.3,21.03
14680,23680,Action,44.32,28.45
14681,23681,Sports,61.85,22.28
14682,23682,Adventure,37.75,11.47
14683,23683,Misc,40.14,31.75
14684,23684,Shooter,45.63,22.39
14685,23685,Strategy,43.88,29.36
14686,23686,Adventure,65.18,25.84
14687,23687,Sports,54.0,4.32
14688,23688,Simulation,52.39,14.36
14689,23689,Adventure,55.64,28.66
14690,23690,Adventure,40.63,39.47
14691,23691,Simulation,60.29,9.69
14692,23692,Sports,36.99,21.54
14693,23693,Shooter,53.53,26.49
14694,23694,Misc,58.12,4.98
14695,23695,Sports,45.87,20.34
14696,23696,Adventure,69.44,9.44
14697,23697,Racing,46.22,35.38
14698,23698,Adventure,68.41,23.14
14699,23699,Sports,44.6,38.15
14700,23700,Shooter,55.06,8.04
14701,23701,Misc,45.34,27.23
14702,23702,Action,67.37,16.47
14703,23703,Role-Playing,54.54,21.64
14704,23704,Strategy,40.24,4.11
14705,23705,Role-Playing,43.46,12.66
14706,23706,Racing,50.86,11.33
14707,23707,Racing,62.23,37.35
14708,23708,Shooter,46.2,30.81
14709,23709,Adventure,47.02,35.4
14710,23710,Role-Playing,51.58,31.49
14711,23711,Action,50.95,35.67
14712,23712,Action,51.82,11.78
14713,23713,Role-Playing,62.22,18.3
14714,23714,Sports,64.92,25.75
14715,23715,Simulation,55.97,11.76
14716,23716,Adventure,53.54,34.09
14717,23717,Action,49.82,25.55
14718,23718,Shooter,41.55,29.08
14719,23719,Adventure,50.1,3.06
14720,23720,Misc,63.18,14.22
14721,23721,Puzzle,67.62,8.02
14722,23722,Action,41.61,11.7
14723,23723,Role-Playing,58.07,27.19
14724,23724,Racing,58.3,8.04
14725,23725,Shooter,53.85,31.11
14726,23726,Platform,41.59,21.81
14727,23727,Sports,41.55,22.89
14728,23728,Fighting,45.22,13.64
14729,23729,Strategy,58.8,18.32
14730,23730,Role-Playing,55.23,12.52
14731,23731,Action,58.36,17.14
14732,23732,Puzzle,44.1,7.11
14733,23733,Adventure,58.22,21.14
14734,23734,Role-Playing,42.26,1.64
14735,23735,Adventure,41.13,1.17
14736,23736,Action,66.36,39.23
14737,23737,Platform,41.59,12.79
14738,23738,Misc,65.24,17.25
14739,23739,Misc,64.16,12.96
14740,23740,Strategy,45.21,11.9
14741,23741,Platform,41.06,23.54
14742,23742,Action,60.52,11.28
14743,23743,Adventure,46.66,23.65
14744,23744,Strategy,55.35,30.17
14745,23745,Role-Playing,53.3,18.7
14746,23746,Fighting,59.84,38.04
14747,23747,Adventure,65.78,29.61
14748,23748,Adventure,52.2,5.18
14749,23749,Role-Playing,48.91,22.13
14750,23750,Sports,60.61,30.64
14751,23751,Shooter,45.68,29.14
14752,23752,Misc,51.94,23.7
14753,23753,Puzzle,54.14,4.33
14754,23754,Racing,66.9,24.45
14755,23755,Shooter,51.33,19.74
14756,23756,Misc,63.46,30.14
14757,23757,Racing,43.73,28.39
14758,23758,Strategy,46.96,4.84
14759,23759,Fighting,43.35,7.83
14760,23760,Action,54.0,35.0
14761,23761,Puzzle,46.13,26.44
14762,23762,Adventure,57.1,39.49
14763,23763,Action,54.06,8.15
14764,23764,Puzzle,54.94,39.52
14765,23765,Action,59.92,29.11
14766,23766,Role-Playing,49.5,13.24
14767,23767,Shooter,32.6,25.7
14768,23768,Puzzle,65.53,9.4
14769,23769,Misc,44.83,24.71
14770,23770,Adventure,50.56,26.73
14771,23771,Strategy,44.78,1.43
14772,23772,Adventure,65.42,31.23
14773,23773,Puzzle,66.08,29.51
14774,23774,Adventure,50.31,30.59
14775,23775,Strategy,67.9,3.78
14776,23776,Sports,48.31,17.69
14777,23777,Sports,56.27,24.54
14778,23778,Shooter,54.83,14.95
14779,23779,Sports,59.98,9.44
14780,23780,Shooter,45.31,23.16
14781,23781,Role-Playing,43.65,9.55
14782,23782,Adventure,46.42,30.16
14783,23783,Misc,63.9,15.89
14784,23784,Action,51.17,4.13
14785,23785,Strategy,52.17,28.69
14786,23786,Misc,40.46,18.13
14787,23787,Simulation,55.49,22.67
14788,23788,Sports,31.57,26.28
14789,23789,Shooter,33.03,5.79
14790,23790,Sports,67.65,34.76
14791,23791,Sports,41.26,29.33
14792,23792,Adventure,48.23,27.2
14793,23793,Strategy,41.86,20.42
14794,23794,Strategy,69.93,32.89
14795,23795,Misc,32.93,16.75
14796,23796,Action,47.8,29.93
14797,23797,Shooter,64.45,5.76
14798,23798,Misc,56.32,4.49
14799,23799,Misc,63.69,38.62
14800,23800,Action,44.35,17.36
14801,23801,Action,60.9,11.36
14802,23802,Role-Playing,44.95,30.48
14803,23803,Sports,60.26,30.21
14804,23804,Role-Playing,45.38,24.77
14805,23805,Role-Playing,62.24,33.07
14806,23806,Misc,60.04,11.89
14807,23807,Role-Playing,54.25,21.93
14808,23808,Action,55.69,18.52
14809,23809,Strategy,49.54,8.24
14810,23810,Simulation,67.5,26.65
14811,23811,Role-Playing,41.56,28.38
14812,23812,Misc,55.91,9.65
14813,23813,Action,58.27,27.34
14814,23814,Simulation,67.03,15.84
14815,23815,Action,59.63,17.27
14816,23816,Role-Playing,59.09,23.36
14817,23817,Strategy,58.49,3.44
14818,23818,Adventure,68.91,30.35
14819,23819,Puzzle,43.72,20.85
14820,23820,Platform,62.79,33.06
14821,23821,Misc,37.92,27.25
14822,23822,Puzzle,41.97,35.19
14823,23823,Misc,55.08,6.26
14824,23824,Role-Playing,56.33,10.13
14825,23825,Role-Playing,45.16,20.31
14826,23826,Role-Playing,49.21,24.02
14827,23827,Action,63.04,1.66
14828,23828,Action,48.16,6.22
14829,23829,Racing,52.77,15.0
14830,23830,Strategy,54.93,11.32
14831,23831,Strategy,50.22,26.09
14832,23832,Racing,47.95,6.28
14833,23833,Role-Playing,31.86,9.51
14834,23834,Sports,63.66,19.69
14835,23835,Puzzle,49.83,9.13
14836,23836,Action,46.77,30.68
14837,23837,Action,49.01,29.0
14838,23838,Action,62.45,19.43
14839,23839,Adventure,40.37,3.88
14840,23840,Shooter,62.82,18.83
14841,23841,Misc,43.19,4.47
14842,23842,Shooter,43.97,18.53
14843,23843,Shooter,59.59,8.21
14844,23844,Adventure,44.92,7.78
14845,23845,Adventure,57.95,39.17
14846,23846,Platform,35.57,3.33
14847,23847,Adventure,55.86,2.49
14848,23848,Role-Playing,56.14,13.37
14849,23849,Action,66.58,27.34
14850,23850,Role-Playing,43.7,20.01
14851,23851,Strategy,40.41,27.45
14852,23852,Simulation,44.44,13.53
14853,23853,Sports,53.37,34.91
14854,23854,Racing,53.42,14.32
14855,23855,Action,45.64,32.17
14856,23856,Action,47.82,14.91
14857,23857,Action,36.87,19.17
14858,23858,Action,55.56,30.92
14859,23859,Shooter,42.92,39.96
14860,23860,Misc,63.54,19.42
14861,23861,Misc,43.51,1.57
14862,23862,Strategy,67.46,7.87
14863,23863,Misc,51.45,17.08
14864,23864,Action,58.67,28.61
14865,23865,Racing,46.38,17.99
14866,23866,Adventure,55.19,10.43
14867,23867,Misc,49.15,16.49
14868,23868,Sports,42.77,22.35
14869,23869,Role-Playing,43.03,27.43
14870,23870,Puzzle,69.72,33.65
14871,23871,Action,30.47,5.73
14872,23872,Shooter,31.83,19.37
14873,23873,Action,66.79,19.81
14874,23874,Action,68.61,37.53
14875,23875,Simulation,49.08,32.73
14876,23876,Simulation,41.68,18.3
14877,23877,Sports,32.92,7.15
14878,23878,Action,50.61,1.21
14879,23879,Adventure,48.34,3.75
14880,23880,Action,49.01,12.63
14881,23881,Fighting,36.68,16.09
14882,23882,Puzzle,58.7,20.03
14883,23883,Racing,63.5,15.82
14884,23884,Adventure,68.38,35.57
14885,23885,Racing,60.25,32.81
14886,23886,Misc,61.92,30.44
14887,23887,Racing,53.99,8.73
14888,23888,Action,68.59,35.16
14889,23889,Shooter,38.28,23.79
14890,23890,Shooter,57.55,23.96
14891,23891,Misc,54.18,25.77
14892,23892,Misc,57.46,32.77
14893,23893,Role-Playing,65.28,13.64
14894,23894,Sports,61.31,5.29
14895,23895,Misc,41.61,10.06
14896,23896,Sports,53.98,20.28
14897,23897,Role-Playing,53.46,29.8
14898,23898,Shooter,42.38,26.58
14899,23899,Racing,54.3,32.45
14900,23900,Sports,43.62,28.95
14901,23901,Sports,45.36,24.54
14902,23902,Platform,48.46,1.84
14903,23903,Action,53.85,15.41
14904,23904,Strategy,49.1,13.28
14905,23905,Adventure,56.06,17.29
14906,23906,Action,53.61,24.02
14907,23907,Action,44.73,24.25
14908,23908,Action,45.88,24.48
14909,23909,Adventure,48.71,35.14
14910,23910,Adventure,53.6,33.31
14911,23911,Strategy,52.0,33.29
14912,23912,Adventure,50.18,11.64
14913,23913,Strategy,42.3,17.85
14914,23914,Misc,44.14,24.77
14915,23915,Racing,38.39,16.66
14916,23916,Puzzle,56.77,33.45
14917,23917,Racing,46.89,29.2
14918,23918,Simulation,53.37,25.2
14919,23919,Action,41.61,1.55
14920,23920,Racing,39.97,4.65
14921,23921,Shooter,32.36,5.32
14922,23922,Role-Playing,52.29,4.86
14923,23923,Strategy,32.33,27.64
14924,23924,Role-Playing,66.97,4.79
14925,23925,Misc,60.57,20.92
14926,23926,Action,47.47,32.09
14927,23927,Shooter,38.01,13.82
14928,23928,Role-Playing,63.13,26.88
14929,23929,Misc,52.45,7.51
14930,23930,Shooter,65.27,28.49
14931,23931,Sports,63.51,21.83
14932,23932,Puzzle,55.54,18.67
14933,23933,Sports,61.07,10.93
14934,23934,Racing,59.62,32.75
14935,23935,Misc,59.95,11.69
14936,23936,Puzzle,48.4,4.1
14937,23937,Action,50.7,12.35
14938,23938,Action,48.8,13.65
14939,23939,Role-Playing,42.71,21.43
14940,23940,Simulation,56.73,17.21
14941,23941,Action,36.19,25.37
14942,23942,Strategy,47.9,29.54
14943,23943,Misc,44.69,27.05
14944,23944,Sports,50.91,29.87
14945,23945,Strategy,44.0,9.28
14946,23946,Sports,41.82,27.54
14947,23947,Adventure,62.66,12.76
14948,23948,Adventure,50.85,10.05
14949,23949,Role-Playing,47.13,4.19
14950,23950,Fighting,47.46,17.75
14951,23951,Platform,31.11,4.81
14952,23952,Sports,46.99,6.78
14953,23953,Adventure,53.25,34.71
14954,23954,Role-Playing,48.36,29.95
14955,23955,Shooter,55.91,35.46
14956,23956,Racing,39.32,15.64
14957,23957,Racing,62.94,29.09
14958,23958,Action,48.29,13.24
14959,23959,Sports,69.32,25.89
14960,23960,Role-Playing,48.46,12.47
14961,23961,Action,32.98,20.63
14962,23962,Racing,61.47,36.73
14963,23963,Action,51.68,33.38
14964,23964,Adventure,48.46,22.81
14965,23965,Action,62.75,1.3
14966,23966,Action,51.7,20.12
14967,23967,Sports,42.7,28.31
14968,23968,Misc,53.95,19.38
14969,23969,Role-Playing,47.81,14.9
14970,23970,Shooter,48.53,10.24
14971,23971,Simulation,46.78,18.6
14972,23972,Action,48.13,23.8
14973,23973,Adventure,45.25,21.66
14974,23974,Shooter,45.28,1.27
14975,23975,Platform,67.28,20.47
14976,23976,Platform,46.37,3.12
14977,23977,Adventure,48.43,17.88
14978,23978,Fighting,47.97,4.07
14979,23979,Sports,48.32,39.05
14980,23980,Role-Playing,66.19,19.19
14981,23981,Role-Playing,34.56,10.49
14982,23982,Adventure,46.57,5.09
14983,23983,Adventure,56.68,9.28
14984,23984,Racing,60.93,6.39
14985,23985,Adventure,54.48,12.96
14986,23986,Simulation,65.6,2.88
14987,23987,Adventure,69.85,5.6
14988,23988,Sports,64.89,8.45
14989,23989,Action,55.14,16.78
14990,23990,Simulation,52.51,24.14
14991,23991,Misc,63.11,8.05
14992,23992,Adventure,60.5,3.08
14993,23993,Racing,44.85,21.25
14994,23994,Racing,43.36,32.35
14995,23995,Action,61.07,29.05
14996,23996,Shooter,44.76,17.57
14997,23997,Fighting,42.69,10.8
14998,23998,Action,30.36,18.82
14999,23999,Action,41.47,21.72
15000,24000,Action,60.15,22.5
15001,24001,Action,42.8,29.74
15002,24002,Sports,53.96,4.24
15003,24003,Puzzle,42.86,2.41
15004,24004,Adventure,56.49,10.49
15005,24005,Misc,44.67,26.72
15006,24006,Racing,44.81,5.19
15007,24007,Platform,48.55,29.77
15008,24008,Platform,64.39,28.35
15009,24009,Simulation,44.19,15.99
15010,24010,Role-Playing,50.13,32.32
15011,24011,Strategy,49.88,12.35
15012,24012,Racing,49.68,38.9
15013,24013,Racing,49.68,12.28
15014,24014,Racing,48.86,5.58
15015,24015,Strategy,58.42,1.64
15016,24016,Strategy,69.44,15.37
15017,24017,Adventure,69.68,12.1
15018,24018,Puzzle,47.08,36.67
15019,24019,Misc,49.93,19.89
15020,24020,Sports,40.47,32.79
15021,24021,Sports,52.82,18.57
15022,24022,Puzzle,45.4,24.1
15023,24023,Misc,62.69,22.36
15024,24024,Action,61.21,36.07
15025,24025,Role-Playing,62.3,17.84
15026,24026,Action,46.06,9.29
15027,24027,Simulation,66.11,25.91
15028,24028,Sports,45.72,8.24
15029,24029,Simulation,46.59,25.85
15030,24030,Simulation,64.42,26.52
15031,24031,Misc,47.02,10.79
15032,24032,Adventure,42.11,19.01
15033,24033,Adventure,55.39,26.81
15034,24034,Puzzle,41.76,2.47
15035,24035,Action,31.71,6.75
15036,24036,Strategy,59.46,38.98
15037,24037,Strategy,63.74,4.33
15038,24038,Action,63.32,15.13
15039,24039,Adventure,67.19,23.06
15040,24040,Simulation,56.34,18.35
15041,24041,Role-Playing,67.64,3.49
15042,24042,Action,32.28,3.44
15043,24043,Role-Playing,56.11,12.55
15044,24044,Fighting,59.78,3.66
15045,24045,Misc,61.88,8.11
15046,24046,Adventure,60.75,5.26
15047,24047,Sports,58.36,13.26
15048,24048,Strategy,49.31,23.84
15049,24049,Simulation,56.16,16.51
15050,24050,Action,62.96,14.81
15051,24051,Simulation,48.08,3.9
15052,24052,Misc,47.69,35.15
15053,24053,Adventure,42.43,6.25
15054,24054,Platform,46.95,18.83
15055,24055,Platform,61.21,24.99
15056,24056,Platform,33.13,19.09
15057,24057,Adventure,45.5,10.15
15058,24058,Adventure,42.88,35.8
15059,24059,Misc,69.92,14.55
15060,24060,Fighting,48.59,11.17
15061,24061,Simulation,60.76,5.7
15062,24062,Misc,46.15,21.49
15063,24063,Action,68.48,5.13
15064,24064,Misc,44.83,2.49
15065,24065,Misc,53.63,23.91
15066,24066,Action,42.5,20.2
15067,24067,Role-Playing,40.62,14.5
15068,24068,Racing,69.61,24.49
15069,24069,Misc,43.51,28.33
15070,24070,Platform,67.21,1.34
15071,24071,Adventure,44.68,20.0
15072,24072,Adventure,56.03,2.91
15073,24073,Adventure,47.09,27.53
15074,24074,Role-Playing,35.29,21.99
15075,24075,Misc,63.37,39.47
15076,24076,Misc,58.5,15.85
15077,24077,Adventure,51.72,38.77
15078,24078,Misc,57.93,10.96
15079,24079,Sports,40.98,25.67
15080,24080,Adventure,69.85,11.96
15081,24081,Role-Playing,44.75,7.92
15082,24082,Simulation,46.16,7.2
15083,24083,Role-Playing,64.13,14.94
15084,24084,Adventure,33.02,22.4
15085,24085,Sports,60.26,24.58
15086,24086,Simulation,67.39,25.39
15087,24087,Role-Playing,52.84,39.16
15088,24088,Misc,41.0,24.55
15089,24089,Racing,49.05,17.36
15090,24090,Simulation,43.53,16.85
15091,24091,Role-Playing,64.92,5.11
15092,24092,Misc,42.87,17.32
15093,24093,Adventure,52.56,23.41
15094,24094,Sports,66.07,38.51
15095,24095,Role-Playing,53.33,36.42
15096,24096,Misc,47.21,15.96
15097,24097,Action,52.6,25.52
15098,24098,Action,59.89,35.1
15099,24099,Adventure,52.03,20.47
15100,24100,Misc,65.07,29.98
15101,24101,Platform,58.74,24.88
15102,24102,Action,32.07,28.73
15103,24103,Misc,39.81,14.9
15104,24104,Adventure,66.31,33.48
15105,24105,Action,55.46,30.48
15106,24106,Action,69.4,36.15
15107,24107,Action,41.69,25.02
15108,24108,Role-Playing,42.06,9.59
15109,24109,Role-Playing,61.62,1.65
15110,24110,Shooter,50.59,23.17
15111,24111,Racing,43.07,11.43
15112,24112,Fighting,38.51,12.06
15113,24113,Simulation,45.03,5.06
15114,24114,Adventure,56.65,17.24
15115,24115,Strategy,44.01,25.59
15116,24116,Fighting,48.33,7.09
15117,24117,Racing,43.68,12.42
15118,24118,Platform,67.64,7.15
15119,24119,Platform,33.78,19.3
15120,24120,Adventure,41.02,3.25
15121,24121,Fighting,68.04,28.17
15122,24122,Sports,68.89,16.67
15123,24123,Role-Playing,51.13,24.33
15124,24124,Adventure,45.02,15.26
15125,24125,Role-Playing,43.34,28.59
15126,24126,Puzzle,57.09,12.64
15127,24127,Strategy,41.25,17.67
15128,24128,Action,43.02,22.14
15129,24129,Strategy,47.01,35.05
15130,24130,Misc,56.52,1.82
15131,24131,Adventure,58.38,4.72
15132,24132,Misc,49.52,39.53
15133,24133,Adventure,55.51,34.4
15134,24134,Platform,35.05,8.84
15135,24135,Adventure,47.29,25.06
15136,24136,Role-Playing,63.06,38.79
15137,24137,Action,62.86,10.41
15138,24138,Adventure,45.66,25.3
15139,24139,Platform,47.86,19.27
15140,24140,Platform,56.33,16.63
15141,24141,Action,40.4,35.77
15142,24142,Shooter,66.62,14.82
15143,24143,Role-Playing,63.43,26.18
15144,24144,Puzzle,49.73,9.41
15145,24145,Role-Playing,44.67,10.26
15146,24146,Action,41.3,37.26
15147,24147,Adventure,40.96,3.65
15148,24148,Adventure,45.49,15.07
15149,24149,Fighting,57.68,2.47
15150,24150,Simulation,54.13,27.4
15151,24151,Adventure,47.66,2.59
15152,24152,Simulation,59.98,19.27
15153,24153,Sports,68.19,16.64
15154,24154,Strategy,50.68,26.27
15155,24155,Fighting,42.59,25.43
15156,24156,Racing,64.61,15.33
15157,24157,Sports,42.86,15.57
15158,24158,Adventure,62.92,1.33
15159,24159,Action,60.74,15.5
15160,24160,Sports,49.92,35.82
15161,24161,Strategy,40.53,12.44
15162,24162,Misc,33.22,5.97
15163,24163,Action,54.2,13.08
15164,24164,Role-Playing,58.21,12.73
15165,24165,Role-Playing,69.41,7.92
15166,24166,Puzzle,43.03,24.32
15167,24167,Strategy,45.46,31.96
15168,24168,Action,69.84,37.64
15169,24169,Action,57.94,27.4
15170,24170,Action,36.62,18.98
15171,24171,Adventure,52.33,35.61
15172,24172,Sports,40.92,7.68
15173,24173,Action,52.38,11.45
15174,24174,Adventure,57.95,30.74
15175,24175,Fighting,34.63,11.92
15176,24176,Sports,37.03,8.2
15177,24177,Racing,40.65,7.3
15178,24178,Adventure,55.25,29.98
15179,24179,Action,69.86,13.02
15180,24180,Adventure,49.59,24.54
15181,24181,Role-Playing,62.79,7.52
15182,24182,Role-Playing,57.52,6.85
15183,24183,Action,59.08,27.98
15184,24184,Action,56.81,22.93
15185,24185,Action,53.28,15.12
15186,24186,Role-Playing,53.77,16.43
15187,24187,Action,56.54,23.33
