Game_ID,Platform,Sales_Rank,Region,Region_Sales
14646,XB,13890,EU,0.01
14646,XB,13890,JP,0.0
14646,XB,13890,Other,0.0
14647,Wii,13891,Global,0.04
14647,Wii,13891,NA,0.03
14647,Wii,13891,EU,0.0
14647,Wii,13891,JP,0.0
14647,Wii,13891,Other,0.0
14648,DS,13892,Global,0.04
14648,DS,13892,NA,0.0
14648,DS,13892,EU,0.03
14648,DS,13892,JP,0.0
14648,DS,13892,Other,0.0
14649,PS,13893,Global,0.04
14649,PS,13893,NA,0.0
14649,PS,13893,EU,0.0
14649,PS,13893,JP,0.04
14649,PS,13893,Other,0.0
14650,PC,13894,Global,0.04
14650,PC,13894,NA,0.0
14650,PC,13894,EU,0.03
14650,PC,13894,JP,0.0
14650,PC,13894,Other,0.01
14651,PSP,13895,Global,0.04
14651,PSP,13895,NA,0.02
14651,PSP,13895,EU,0.01
14651,PSP,13895,JP,0.0
14651,PSP,13895,Other,0.01
14652,PSP,13896,Global,0.04
14652,PSP,13896,NA,0.0
14652,PSP,13896,EU,0.0
14652,PSP,13896,JP,0.04
14652,PSP,13896,Other,0.0
14653,PSP,13897,Global,0.04
14653,PSP,13897,NA,0.04
14653,PSP,13897,EU,0.0
14653,PSP,13897,JP,0.0
14653,PSP,13897,Other,0.0
14654,PS,13898,Global,0.04
14654,PS,13898,NA,0.02
14654,PS,13898,EU,0.01
14654,PS,13898,JP,0.0
14654,PS,13898,Other,0.0
14655,Wii,13899,Global,0.04
14655,Wii,13899,NA,0.04
14655,Wii,13899,EU,0.0
14655,Wii,13899,JP,0.0
14655,Wii,13899,Other,0.0
14656,PSP,13900,Global,0.04
14656,PSP,13900,NA,0.0
14656,PSP,13900,EU,0.0
14656,PSP,13900,JP,0.04
14656,PSP,13900,Other,0.0
14657,PS,13901,Global,0.04
14657,PS,13901,NA,0.02
14657,PS,13901,EU,0.01
14657,PS,13901,JP,0.0
14657,PS,13901,Other,0.0
14658,PS,13902,Global,0.04
14658,PS,13902,NA,0.02
14658,PS,13902,EU,0.01
14658,PS,13902,JP,0.0
14658,PS,13902,Other,0.0
14659,DS,13903,Global,0.04
14659,DS,13903,NA,0.0
14659,DS,13903,EU,0.0
14659,DS,13903,JP,0.04
14659,DS,13903,Other,0.0
14660,PS2,13904,Global,0.04
14660,PS2,13904,NA,0.0
14660,PS2,13904,EU,0.0
14660,PS2,13904,JP,0.04
14660,PS2,13904,Other,0.0
14661,DS,13905,Global,0.04
14661,DS,13905,NA,0.02
14661,DS,13905,EU,0.02
14661,DS,13905,JP,0.0
14661,DS,13905,Other,0.0
14662,PC,13906,Global,0.04
14662,PC,13906,NA,0.0
14662,PC,13906,EU,0.03
14662,PC,13906,JP,0.0
14662,PC,13906,Other,0.01
14663,PC,13907,Global,0.04
14663,PC,13907,NA,0.0
14663,PC,13907,EU,0.03
14663,PC,13907,JP,0.0
14663,PC,13907,Other,0.01
14664,PS,13908,Global,0.04
14664,PS,13908,NA,0.02
14664,PS,13908,EU,0.01
14664,PS,13908,JP,0.0
14664,PS,13908,Other,0.0
14665,PS,13909,Global,0.04
14665,PS,13909,NA,0.02
14665,PS,13909,EU,0.01
14665,PS,13909,JP,0.0
14665,PS,13909,Other,0.0
14666,DS,13910,Global,0.04
14666,DS,13910,NA,0.04
14666,DS,13910,EU,0.0
14666,DS,13910,JP,0.0
14666,DS,13910,Other,0.0
14667,PS,13911,Global,0.04
14667,PS,13911,NA,0.02
14667,PS,13911,EU,0.01
14667,PS,13911,JP,0.0
14667,PS,13911,Other,0.0
14668,PC,13912,Global,0.04
14668,PC,13912,NA,0.0
14668,PC,13912,EU,0.04
14668,PC,13912,JP,0.0
14668,PC,13912,Other,0.0
14669,PC,13913,Global,0.04
14669,PC,13913,NA,0.0
14669,PC,13913,EU,0.03
14669,PC,13913,JP,0.0
14669,PC,13913,Other,0.01
14670,PS,13914,Global,0.04
14670,PS,13914,NA,0.02
14670,PS,13914,EU,0.01
14670,PS,13914,JP,0.0
14670,PS,13914,Other,0.0
14671,GBA,13915,Global,0.04
14671,GBA,13915,NA,0.03
14671,GBA,13915,EU,0.01
14671,GBA,13915,JP,0.0
14671,GBA,13915,Other,0.0
14672,NG,13916,Global,0.04
14672,NG,13916,NA,0.0
14672,NG,13916,EU,0.0
14672,NG,13916,JP,0.04
14672,NG,13916,Other,0.0
14673,WiiU,13917,Global,0.04
14673,WiiU,13917,NA,0.02
14673,WiiU,13917,EU,0.01
14673,WiiU,13917,JP,0.0
14673,WiiU,13917,Other,0.0
14674,PC,13918,Global,0.04
14674,PC,13918,NA,0.0
14674,PC,13918,EU,0.04
14674,PC,13918,JP,0.0
14674,PC,13918,Other,0.0
14675,GBA,13919,Global,0.04
14675,GBA,13919,NA,0.03
14675,GBA,13919,EU,0.01
14675,GBA,13919,JP,0.0
14675,GBA,13919,Other,0.0
14676,3DS,13920,Global,0.04
14676,3DS,13920,NA,0.03
14676,3DS,13920,EU,0.0
14676,3DS,13920,JP,0.0
14676,3DS,13920,Other,0.0
14677,PS,13921,Global,0.04
14677,PS,13921,NA,0.02
14677,PS,13921,EU,0.01
14677,PS,13921,JP,0.0
14677,PS,13921,Other,0.0
14678,PSP,13922,Global,0.04
14678,PSP,13922,NA,0.0
14678,PSP,13922,EU,0.0
14678,PSP,13922,JP,0.04
14678,PSP,13922,Other,0.0
14679,GBA,13923,Global,0.04
14679,GBA,13923,NA,0.03
14679,GBA,13923,EU,0.01
14679,GBA,13923,JP,0.0
14679,GBA,13923,Other,0.0
14680,PSP,13924,Global,0.04
14680,PSP,13924,NA,0.0
14680,PSP,13924,EU,0.0
14680,PSP,13924,JP,0.04
14680,PSP,13924,Other,0.0
14681,XOne,13925,Global,0.04
14681,XOne,13925,NA,0.0
14681,XOne,13925,EU,0.04
14681,XOne,13925,JP,0.0
14681,XOne,13925,Other,0.0
14682,PS2,13926,Global,0.04
14682,PS2,13926,NA,0.02
14682,PS2,13926,EU,0.01
14682,PS2,13926,JP,0.0
14682,PS2,13926,Other,0.0
14683,PSP,13927,Global,0.04
14683,PSP,13927,NA,0.0
14683,PSP,13927,EU,0.0
14683,PSP,13927,JP,0.04
14683,PSP,13927,Other,0.0
14684,GBA,13928,Global,0.04
14684,GBA,13928,NA,0.03
14684,GBA,13928,EU,0.01
14684,GBA,13928,JP,0.0
14684,GBA,13928,Other,0.0
14685,PSP,13929,Global,0.04
14685,PSP,13929,NA,0.0
14685,PSP,13929,EU,0.0
14685,PSP,13929,JP,0.04
14685,PSP,13929,Other,0.0
14686,PS3,13930,Global,0.04
14686,PS3,13930,NA,0.0
14686,PS3,13930,EU,0.0
14686,PS3,13930,JP,0.04
14686,PS3,13930,Other,0.0
14687,GC,13931,Global,0.04
14687,GC,13931,NA,0.0
14687,GC,13931,EU,0.0
14687,GC,13931,JP,0.04
14687,GC,13931,Other,0.0
14688,PC,13932,Global,0.04
14688,PC,13932,NA,0.0
14688,PC,13932,EU,0.04
14688,PC,13932,JP,0.0
14688,PC,13932,Other,0.0
14689,3DS,13933,Global,0.04
14689,3DS,13933,NA,0.0
14689,3DS,13933,EU,0.0
14689,3DS,13933,JP,0.04
14689,3DS,13933,Other,0.0
14690,PSP,13934,Global,0.04
14690,PSP,13934,NA,0.0
14690,PSP,13934,EU,0.0
14690,PSP,13934,JP,0.04
14690,PSP,13934,Other,0.0
14691,DS,13935,Global,0.04
14691,DS,13935,NA,0.03
14691,DS,13935,EU,0.0
14691,DS,13935,JP,0.0
14691,DS,13935,Other,0.0
14692,GC,13936,Global,0.04
14692,GC,13936,NA,0.03
14692,GC,13936,EU,0.01
14692,GC,13936,JP,0.0
14692,GC,13936,Other,0.0
14693,DS,13937,Global,0.04
14693,DS,13937,NA,0.03
14693,DS,13937,EU,0.0
14693,DS,13937,JP,0.0
14693,DS,13937,Other,0.0
14694,PSV,13938,Global,0.04
14694,PSV,13938,NA,0.0
14694,PSV,13938,EU,0.0
14694,PSV,13938,JP,0.04
14694,PSV,13938,Other,0.0
14695,PS2,13939,Global,0.04
14695,PS2,13939,NA,0.0
14695,PS2,13939,EU,0.0
14695,PS2,13939,JP,0.04
14695,PS2,13939,Other,0.0
14696,PS2,13940,Global,0.04
14696,PS2,13940,NA,0.0
14696,PS2,13940,EU,0.0
14696,PS2,13940,JP,0.04
14696,PS2,13940,Other,0.0
14697,X360,13941,Global,0.04
14697,X360,13941,NA,0.03
14697,X360,13941,EU,0.0
14697,X360,13941,JP,0.0
14697,X360,13941,Other,0.0
14698,PS3,13942,Global,0.04
14698,PS3,13942,NA,0.0
14698,PS3,13942,EU,0.0
14698,PS3,13942,JP,0.04
14698,PS3,13942,Other,0.0
14699,DS,13943,Global,0.04
14699,DS,13943,NA,0.03
14699,DS,13943,EU,0.0
14699,DS,13943,JP,0.0
14699,DS,13943,Other,0.0
14700,DS,13944,Global,0.04
14700,DS,13944,NA,0.03
14700,DS,13944,EU,0.0
14700,DS,13944,JP,0.0
14700,DS,13944,Other,0.0
14701,DS,13945,Global,0.04
14701,DS,13945,NA,0.03
14701,DS,13945,EU,0.0
14701,DS,13945,JP,0.0
14701,DS,13945,Other,0.0
14702,X360,13946,Global,0.04
14702,X360,13946,NA,0.03
14702,X360,13946,EU,0.0
14702,X360,13946,JP,0.0
14702,X360,13946,Other,0.0
14703,PC,13947,Global,0.04
14703,PC,13947,NA,0.02
14703,PC,13947,EU,0.01
14703,PC,13947,JP,0.0
14703,PC,13947,Other,0.0
14704,PC,13948,Global,0.04
14704,PC,13948,NA,0.0
14704,PC,13948,EU,0.03
14704,PC,13948,JP,0.0
14704,PC,13948,Other,0.01
14705,DS,13949,Global,0.04
14705,DS,13949,NA,0.0
14705,DS,13949,EU,0.0
14705,DS,13949,JP,0.04
14705,DS,13949,Other,0.0
14706,GBA,13950,Global,0.04
14706,GBA,13950,NA,0.03
14706,GBA,13950,EU,0.01
14706,GBA,13950,JP,0.0
14706,GBA,13950,Other,0.0
14707,PSP,13951,Global,0.04
14707,PSP,13951,NA,0.03
14707,PSP,13951,EU,0.0
14707,PSP,13951,JP,0.0
14707,PSP,13951,Other,0.0
14708,XOne,13952,Global,0.04
14708,XOne,13952,NA,0.03
14708,XOne,13952,EU,0.0
14708,XOne,13952,JP,0.0
14708,XOne,13952,Other,0.0
14709,DS,13953,Global,0.04
14709,DS,13953,NA,0.03
14709,DS,13953,EU,0.0
14709,DS,13953,JP,0.0
14709,DS,13953,Other,0.0
14710,PSV,13954,Global,0.04
14710,PSV,13954,NA,0.0
14710,PSV,13954,EU,0.0
14710,PSV,13954,JP,0.04
14710,PSV,13954,Other,0.0
14711,XOne,13955,Global,0.04
14711,XOne,13955,NA,0.01
14711,XOne,13955,EU,0.03
14711,XOne,13955,JP,0.0
14711,XOne,13955,Other,0.0
14712,3DS,13956,Global,0.04
14712,3DS,13956,NA,0.0
14712,3DS,13956,EU,0.03
14712,3DS,13956,JP,0.0
14712,3DS,13956,Other,0.0
14713,PS3,13957,Global,0.04
14713,PS3,13957,NA,0.03
14713,PS3,13957,EU,0.01
14713,PS3,13957,JP,0.0
14713,PS3,13957,Other,0.01
14714,PS2,13958,Global,0.04
14714,PS2,13958,NA,0.02
14714,PS2,13958,EU,0.01
14714,PS2,13958,JP,0.0
14714,PS2,13958,Other,0.0
14715,DS,13959,Global,0.04
14715,DS,13959,NA,0.03
14715,DS,13959,EU,0.0
14715,DS,13959,JP,0.0
14715,DS,13959,Other,0.0
14716,DC,13960,Global,0.04
14716,DC,13960,NA,0.0
14716,DC,13960,EU,0.0
14716,DC,13960,JP,0.04
14716,DC,13960,Other,0.0
14717,PS2,13961,Global,0.04
14717,PS2,13961,NA,0.02
14717,PS2,13961,EU,0.01
14717,PS2,13961,JP,0.0
14717,PS2,13961,Other,0.0
14718,GBA,13962,Global,0.04
14718,GBA,13962,NA,0.03
14718,GBA,13962,EU,0.01
14718,GBA,13962,JP,0.0
14718,GBA,13962,Other,0.0
14719,PSP,13963,Global,0.04
14719,PSP,13963,NA,0.0
14719,PSP,13963,EU,0.0
14719,PSP,13963,JP,0.04
14719,PSP,13963,Other,0.0
14720,DS,13965,Global,0.04
14720,DS,13965,NA,0.0
14720,DS,13965,EU,0.0
14720,DS,13965,JP,0.04
14720,DS,13965,Other,0.0
14721,DS,13966,Global,0.04
14721,DS,13966,NA,0.03
14721,DS,13966,EU,0.0
14721,DS,13966,JP,0.0
14721,DS,13966,Other,0.0
14722,GBA,13967,Global,0.04
14722,GBA,13967,NA,0.03
14722,GBA,13967,EU,0.01
14722,GBA,13967,JP,0.0
14722,GBA,13967,Other,0.0
14723,X360,13968,Global,0.04
14723,X360,13968,NA,0.0
14723,X360,13968,EU,0.0
14723,X360,13968,JP,0.04
14723,X360,13968,Other,0.0
14724,PSV,13969,Global,0.04
14724,PSV,13969,NA,0.0
14724,PSV,13969,EU,0.0
14724,PSV,13969,JP,0.04
14724,PSV,13969,Other,0.0
14725,DS,13970,Global,0.04
14725,DS,13970,NA,0.03
14725,DS,13970,EU,0.0
14725,DS,13970,JP,0.0
14725,DS,13970,Other,0.0
14726,GBA,13971,Global,0.04
14726,GBA,13971,NA,0.03
14726,GBA,13971,EU,0.01
14726,GBA,13971,JP,0.0
14726,GBA,13971,Other,0.0
14727,PSV,13972,Global,0.04
14727,PSV,13972,NA,0.0
14727,PSV,13972,EU,0.03
14727,PSV,13972,JP,0.0
14727,PSV,13972,Other,0.01
14728,SAT,13973,Global,0.04
14728,SAT,13973,NA,0.0
14728,SAT,13973,EU,0.0
14728,SAT,13973,JP,0.04
14728,SAT,13973,Other,0.0
14729,PS2,13974,Global,0.04
14729,PS2,13974,NA,0.0
14729,PS2,13974,EU,0.0
14729,PS2,13974,JP,0.04
14729,PS2,13974,Other,0.0
14730,PS2,13975,Global,0.04
14730,PS2,13975,NA,0.02
14730,PS2,13975,EU,0.01
14730,PS2,13975,JP,0.0
14730,PS2,13975,Other,0.0
14731,PSP,13976,Global,0.04
14731,PSP,13976,NA,0.0
14731,PSP,13976,EU,0.0
14731,PSP,13976,JP,0.04
14731,PSP,13976,Other,0.0
14732,PS,13977,Global,0.04
14732,PS,13977,NA,0.02
14732,PS,13977,EU,0.01
14732,PS,13977,JP,0.0
14732,PS,13977,Other,0.0
14733,PSP,13978,Global,0.04
14733,PSP,13978,NA,0.0
14733,PSP,13978,EU,0.0
14733,PSP,13978,JP,0.04
14733,PSP,13978,Other,0.0
14734,PSV,13979,Global,0.04
14734,PSV,13979,NA,0.0
14734,PSV,13979,EU,0.0
14734,PSV,13979,JP,0.04
14734,PSV,13979,Other,0.0
14735,DS,13980,Global,0.04
14735,DS,13980,NA,0.0
14735,DS,13980,EU,0.0
14735,DS,13980,JP,0.04
14735,DS,13980,Other,0.0
14736,GBA,13981,Global,0.04
14736,GBA,13981,NA,0.03
14736,GBA,13981,EU,0.01
14736,GBA,13981,JP,0.0
14736,GBA,13981,Other,0.0
14737,PC,13982,Global,0.04
14737,PC,13982,NA,0.0
14737,PC,13982,EU,0.03
14737,PC,13982,JP,0.0
14737,PC,13982,Other,0.01
14738,3DS,13983,Global,0.04
14738,3DS,13983,NA,0.0
14738,3DS,13983,EU,0.0
14738,3DS,13983,JP,0.04
14738,3DS,13983,Other,0.0
14739,PS2,13984,Global,0.04
14739,PS2,13984,NA,0.0
14739,PS2,13984,EU,0.0
14739,PS2,13984,JP,0.04
14739,PS2,13984,Other,0.0
14740,PC,13985,Global,0.04
14740,PC,13985,NA,0.0
14740,PC,13985,EU,0.03
14740,PC,13985,JP,0.0
14740,PC,13985,Other,0.0
14741,GC,13986,Global,0.04
14741,GC,13986,NA,0.03
14741,GC,13986,EU,0.01
14741,GC,13986,JP,0.0
14741,GC,13986,Other,0.0
14742,PS3,13987,Global,0.04
14742,PS3,13987,NA,0.03
14742,PS3,13987,EU,0.0
14742,PS3,13987,JP,0.0
14742,PS3,13987,Other,0.01
14743,X360,13988,Global,0.04
14743,X360,13988,NA,0.0
14743,X360,13988,EU,0.0
14743,X360,13988,JP,0.04
14743,X360,13988,Other,0.0
14744,PS3,13989,Global,0.04
14744,PS3,13989,NA,0.0
14744,PS3,13989,EU,0.0
14744,PS3,13989,JP,0.04
14744,PS3,13989,Other,0.0
14745,PS3,13990,Global,0.04
14745,PS3,13990,NA,0.0
14745,PS3,13990,EU,0.0
14745,PS3,13990,JP,0.04
14745,PS3,13990,Other,0.0
14746,PS2,13991,Global,0.04
14746,PS2,13991,NA,0.02
14746,PS2,13991,EU,0.01
14746,PS2,13991,JP,0.0
14746,PS2,13991,Other,0.0
14747,PC,13992,Global,0.04
14747,PC,13992,NA,0.0
14747,PC,13992,EU,0.03
14747,PC,13992,JP,0.0
14747,PC,13992,Other,0.0
14748,PSP,13993,Global,0.04
14748,PSP,13993,NA,0.0
14748,PSP,13993,EU,0.0
14748,PSP,13993,JP,0.04
14748,PSP,13993,Other,0.0
14749,PS,13994,Global,0.04
14749,PS,13994,NA,0.02
14749,PS,13994,EU,0.01
14749,PS,13994,JP,0.0
14749,PS,13994,Other,0.0
14750,PS3,13995,Global,0.04
14750,PS3,13995,NA,0.0
14750,PS3,13995,EU,0.03
14750,PS3,13995,JP,0.0
14750,PS3,13995,Other,0.01
14751,XOne,13996,Global,0.04
14751,XOne,13996,NA,0.01
14751,XOne,13996,EU,0.02
14751,XOne,13996,JP,0.0
14751,XOne,13996,Other,0.0
14752,PS2,13997,Global,0.04
14752,PS2,13997,NA,0.02
14752,PS2,13997,EU,0.01
14752,PS2,13997,JP,0.0
14752,PS2,13997,Other,0.0
14753,PSP,13998,Global,0.04
14753,PSP,13998,NA,0.03
14753,PSP,13998,EU,0.0
14753,PSP,13998,JP,0.0
14753,PSP,13998,Other,0.0
14754,PS2,13999,Global,0.04
14754,PS2,13999,NA,0.0
14754,PS2,13999,EU,0.0
14754,PS2,13999,JP,0.04
14754,PS2,13999,Other,0.0
14755,PS2,14000,Global,0.04
14755,PS2,14000,NA,0.02
14755,PS2,14000,EU,0.01
14755,PS2,14000,JP,0.0
14755,PS2,14000,Other,0.0
14756,DS,14001,Global,0.04
14756,DS,14001,NA,0.0
14756,DS,14001,EU,0.0
14756,DS,14001,JP,0.04
14756,DS,14001,Other,0.0
14757,XB,14002,Global,0.04
14757,XB,14002,NA,0.03
14757,XB,14002,EU,0.01
14757,XB,14002,JP,0.0
14757,XB,14002,Other,0.0
14758,PC,14003,Global,0.04
14758,PC,14003,NA,0.01
14758,PC,14003,EU,0.02
14758,PC,14003,JP,0.0
14758,PC,14003,Other,0.0
14759,DC,14004,Global,0.04
14759,DC,14004,NA,0.0
14759,DC,14004,EU,0.0
14759,DC,14004,JP,0.04
14759,DC,14004,Other,0.0
14760,XB,14005,Global,0.04
14760,XB,14005,NA,0.03
14760,XB,14005,EU,0.01
14760,XB,14005,JP,0.0
14760,XB,14005,Other,0.0
14761,Wii,14006,Global,0.04
14761,Wii,14006,NA,0.02
14761,Wii,14006,EU,0.01
14761,Wii,14006,JP,0.0
14761,Wii,14006,Other,0.0
14762,3DS,14007,Global,0.04
14762,3DS,14007,NA,0.0
14762,3DS,14007,EU,0.0
14762,3DS,14007,JP,0.04
14762,3DS,14007,Other,0.0
14763,PS3,14008,Global,0.04
14763,PS3,14008,NA,0.02
14763,PS3,14008,EU,0.01
14763,PS3,14008,JP,0.0
14763,PS3,14008,Other,0.01
14764,PSP,14009,Global,0.04
14764,PSP,14009,NA,0.03
14764,PSP,14009,EU,0.0
14764,PSP,14009,JP,0.0
14764,PSP,14009,Other,0.0
14765,XB,14010,Global,0.04
14765,XB,14010,NA,0.03
14765,XB,14010,EU,0.01
14765,XB,14010,JP,0.0
14765,XB,14010,Other,0.0
14766,PS3,14011,Global,0.04
14766,PS3,14011,NA,0.0
14766,PS3,14011,EU,0.0
14766,PS3,14011,JP,0.04
14766,PS3,14011,Other,0.0
14767,GBA,14012,Global,0.04
14767,GBA,14012,NA,0.03
14767,GBA,14012,EU,0.01
14767,GBA,14012,JP,0.0
14767,GBA,14012,Other,0.0
14768,PC,14013,Global,0.04
14768,PC,14013,NA,0.0
14768,PC,14013,EU,0.03
14768,PC,14013,JP,0.0
14768,PC,14013,Other,0.01
14769,DS,14014,Global,0.04
14769,DS,14014,NA,0.0
14769,DS,14014,EU,0.0
14769,DS,14014,JP,0.04
14769,DS,14014,Other,0.0
14770,PSP,14015,Global,0.04
14770,PSP,14015,NA,0.0
14770,PSP,14015,EU,0.0
14770,PSP,14015,JP,0.04
14770,PSP,14015,Other,0.0
14771,DS,14016,Global,0.04
14771,DS,14016,NA,0.0
14771,DS,14016,EU,0.0
14771,DS,14016,JP,0.04
14771,DS,14016,Other,0.0
14772,PSP,14017,Global,0.04
14772,PSP,14017,NA,0.0
14772,PSP,14017,EU,0.0
14772,PSP,14017,JP,0.04
14772,PSP,14017,Other,0.0
14773,DS,14018,Global,0.04
14773,DS,14018,NA,0.03
14773,DS,14018,EU,0.0
14773,DS,14018,JP,0.0
14773,DS,14018,Other,0.0
14774,PS2,14019,Global,0.04
14774,PS2,14019,NA,0.0
14774,PS2,14019,EU,0.0
14774,PS2,14019,JP,0.04
14774,PS2,14019,Other,0.0
14775,PC,14020,Global,0.04
14775,PC,14020,NA,0.0
14775,PC,14020,EU,0.03
14775,PC,14020,JP,0.0
14775,PC,14020,Other,0.01
14776,XB,14021,Global,0.04
14776,XB,14021,NA,0.03
14776,XB,14021,EU,0.01
14776,XB,14021,JP,0.0
14776,XB,14021,Other,0.0
14777,PS2,14022,Global,0.04
14777,PS2,14022,NA,0.0
14777,PS2,14022,EU,0.0
14777,PS2,14022,JP,0.04
14777,PS2,14022,Other,0.0
14778,PC,14023,Global,0.04
14778,PC,14023,NA,0.0
14778,PC,14023,EU,0.03
14778,PC,14023,JP,0.0
14778,PC,14023,Other,0.01
14779,Wii,14024,Global,0.04
14779,Wii,14024,NA,0.0
14779,Wii,14024,EU,0.0
14779,Wii,14024,JP,0.04
14779,Wii,14024,Other,0.0
14780,PS2,14025,Global,0.04
14780,PS2,14025,NA,0.02
14780,PS2,14025,EU,0.01
14780,PS2,14025,JP,0.0
14780,PS2,14025,Other,0.0
14781,PSV,14026,Global,0.04
14781,PSV,14026,NA,0.0
14781,PSV,14026,EU,0.0
14781,PSV,14026,JP,0.04
14781,PSV,14026,Other,0.0
14782,PS2,14027,Global,0.04
14782,PS2,14027,NA,0.0
14782,PS2,14027,EU,0.0
14782,PS2,14027,JP,0.04
14782,PS2,14027,Other,0.0
14783,PS2,14028,Global,0.04
14783,PS2,14028,NA,0.02
14783,PS2,14028,EU,0.01
14783,PS2,14028,JP,0.0
14783,PS2,14028,Other,0.0
14784,PSP,14029,Global,0.04
14784,PSP,14029,NA,0.0
14784,PSP,14029,EU,0.0
14784,PSP,14029,JP,0.04
14784,PSP,14029,Other,0.0
14785,PC,14030,Global,0.04
14785,PC,14030,NA,0.0
14785,PC,14030,EU,0.03
14785,PC,14030,JP,0.0
14785,PC,14030,Other,0.01
14786,PS,14031,Global,0.04
14786,PS,14031,NA,0.02
14786,PS,14031,EU,0.01
14786,PS,14031,JP,0.0
14786,PS,14031,Other,0.0
14787,DS,14032,Global,0.04
14787,DS,14032,NA,0.03
14787,DS,14032,EU,0.0
14787,DS,14032,JP,0.0
14787,DS,14032,Other,0.0
14788,GBA,14033,Global,0.04
14788,GBA,14033,NA,0.03
14788,GBA,14033,EU,0.01
14788,GBA,14033,JP,0.0
14788,GBA,14033,Other,0.0
14789,XB,14034,Global,0.04
14789,XB,14034,NA,0.03
14789,XB,14034,EU,0.01
14789,XB,14034,JP,0.0
14789,XB,14034,Other,0.0
14790,DS,14035,Global,0.04
14790,DS,14035,NA,0.03
14790,DS,14035,EU,0.0
14790,DS,14035,JP,0.0
14790,DS,14035,Other,0.0
14791,GEN,14036,Global,0.04
14791,GEN,14036,NA,0.0
14791,GEN,14036,EU,0.0
14791,GEN,14036,JP,0.04
14791,GEN,14036,Other,0.0
14792,XB,14037,Global,0.04
14792,XB,14037,NA,0.03
14792,XB,14037,EU,0.01
14792,XB,14037,JP,0.0
14792,XB,14037,Other,0.0
14793,PC,14038,Global,0.04
14793,PC,14038,NA,0.0
14793,PC,14038,EU,0.03
14793,PC,14038,JP,0.0
14793,PC,14038,Other,0.01
14794,PS2,14039,Global,0.04
14794,PS2,14039,NA,0.0
14794,PS2,14039,EU,0.0
14794,PS2,14039,JP,0.04
14794,PS2,14039,Other,0.0
14795,DS,14040,Global,0.04
14795,DS,14040,NA,0.0
14795,DS,14040,EU,0.0
14795,DS,14040,JP,0.04
14795,DS,14040,Other,0.0
14796,PC,14041,Global,0.04
14796,PC,14041,NA,0.0
14796,PC,14041,EU,0.03
14796,PC,14041,JP,0.0
14796,PC,14041,Other,0.01
14797,X360,14042,Global,0.04
14797,X360,14042,NA,0.0
14797,X360,14042,EU,0.0
14797,X360,14042,JP,0.04
14797,X360,14042,Other,0.0
14798,3DS,14043,Global,0.04
14798,3DS,14043,NA,0.01
14798,3DS,14043,EU,0.02
14798,3DS,14043,JP,0.0
14798,3DS,14043,Other,0.0
14799,DS,14044,Global,0.04
14799,DS,14044,NA,0.03
14799,DS,14044,EU,0.0
14799,DS,14044,JP,0.0
14799,DS,14044,Other,0.0
14800,GBA,14045,Global,0.04
14800,GBA,14045,NA,0.03
14800,GBA,14045,EU,0.01
14800,GBA,14045,JP,0.0
14800,GBA,14045,Other,0.0
14801,3DS,14046,Global,0.04
14801,3DS,14046,NA,0.0
14801,3DS,14046,EU,0.03
14801,3DS,14046,JP,0.0
14801,3DS,14046,Other,0.0
14802,PSP,14047,Global,0.04
14802,PSP,14047,NA,0.0
14802,PSP,14047,EU,0.0
14802,PSP,14047,JP,0.04
14802,PSP,14047,Other,0.0
14803,PS3,14049,Global,0.04
14803,PS3,14049,NA,0.0
14803,PS3,14049,EU,0.03
14803,PS3,14049,JP,0.0
14803,PS3,14049,Other,0.01
14804,PS,14050,Global,0.04
14804,PS,14050,NA,0.02
14804,PS,14050,EU,0.01
14804,PS,14050,JP,0.0
14804,PS,14050,Other,0.0
14805,PC,14051,Global,0.04
14805,PC,14051,NA,0.0
14805,PC,14051,EU,0.03
14805,PC,14051,JP,0.0
14805,PC,14051,Other,0.01
14806,DS,14052,Global,0.04
14806,DS,14052,NA,0.03
14806,DS,14052,EU,0.0
14806,DS,14052,JP,0.0
14806,DS,14052,Other,0.0
14807,PC,14053,Global,0.04
14807,PC,14053,NA,0.0
14807,PC,14053,EU,0.03
14807,PC,14053,JP,0.0
14807,PC,14053,Other,0.01
14808,WiiU,14054,Global,0.04
14808,WiiU,14054,NA,0.01
14808,WiiU,14054,EU,0.02
14808,WiiU,14054,JP,0.0
14808,WiiU,14054,Other,0.0
14809,3DS,14055,Global,0.04
14809,3DS,14055,NA,0.0
14809,3DS,14055,EU,0.0
14809,3DS,14055,JP,0.04
14809,3DS,14055,Other,0.0
14810,PC,14056,Global,0.04
14810,PC,14056,NA,0.0
14810,PC,14056,EU,0.03
14810,PC,14056,JP,0.0
14810,PC,14056,Other,0.01
14811,PSP,14059,Global,0.04
14811,PSP,14059,NA,0.0
14811,PSP,14059,EU,0.0
14811,PSP,14059,JP,0.04
14811,PSP,14059,Other,0.0
14812,Wii,14060,Global,0.04
14812,Wii,14060,NA,0.03
14812,Wii,14060,EU,0.0
14812,Wii,14060,JP,0.0
14812,Wii,14060,Other,0.0
14813,DS,14061,Global,0.04
14813,DS,14061,NA,0.0
14813,DS,14061,EU,0.0
14813,DS,14061,JP,0.04
14813,DS,14061,Other,0.0
14814,DS,14062,Global,0.04
14814,DS,14062,NA,0.03
14814,DS,14062,EU,0.0
14814,DS,14062,JP,0.0
14814,DS,14062,Other,0.0
14815,DS,14063,Global,0.04
